graph1,graph2,2411,2412,6231
"molecule64","molecule67",32,42,24
"molecule64","molecule11",42,54,30
"molecule64","molecule59",48,60,30
"molecule64","molecule24",38,48,24
"molecule64","molecule08",40,52,26
"molecule64","molecule38",44,55,29
"molecule64","molecule12",71,86,43
"molecule64","molecule28",27,36,21
"molecule64","molecule56",12,16,8
"molecule64","molecule33",48,60,30
"molecule64","molecule27",25,34,17
"molecule64","molecule40",10,12,6
"molecule64","molecule05",48,60,30
"molecule64","molecule42",8,11,7
"molecule55","molecule18",35,46,23
"molecule55","molecule45",30,40,20
"molecule55","molecule25",30,40,20
"molecule55","molecule31",51,62,31
"molecule55","molecule22",28,36,18
"molecule55","molecule16",38,48,24
"molecule55","molecule65",38,48,24
"molecule55","molecule02",48,60,30
"molecule55","molecule32",36,44,22
"molecule55","molecule48",2,4,2
"molecule55","molecule26",31,41,22
"molecule55","molecule19",41,53,28
"molecule55","molecule14",43,54,27
"molecule55","molecule04",41,50,25
"molecule55","molecule63",8,11,7
"molecule55","molecule00",61,74,37
"molecule55","molecule39",12,16,8
"molecule55","molecule50",10,12,6
"molecule55","molecule09",44,55,29
"molecule55","molecule47",5,6,3
"molecule55","molecule21",33,42,21
"molecule55","molecule13",53,66,33
"molecule55","molecule30",48,60,30
"molecule55","molecule52",21,25,14
"molecule55","molecule23",26,35,19
"molecule55","molecule15",31,41,22
"molecule55","molecule53",41,50,25
"molecule55","molecule62",2,4,2
"molecule55","molecule49",3,5,4
"molecule55","molecule07",38,48,24
"molecule55","molecule34",34,43,23
"molecule55","molecule03",46,56,28
"molecule55","molecule10",39,49,26
"molecule55","molecule51",20,24,12
"molecule55","molecule57",6,7,5
"molecule55","molecule54",39,49,26
"molecule55","molecule64",15,18,9
"molecule55","molecule17",40,52,26
"molecule55","molecule60",34,43,23
"molecule55","molecule37",28,36,18
"molecule55","molecule41",10,12,6
"molecule55","molecule44",33,42,21
"molecule55","molecule61",17,22,11
"molecule55","molecule36",31,38,19
"molecule55","molecule35",18,25,17
"molecule55","molecule20",36,47,25
"molecule55","molecule06",43,54,27
"molecule55","molecule29",43,54,27
"molecule55","molecule46",31,41,22
"molecule55","molecule43",48,60,30
"molecule55","molecule58",36,44,22
"molecule55","molecule01",56,68,34
"molecule55","molecule66",36,47,25
"molecule55","molecule67",20,29,19
"molecule55","molecule11",28,37,23
"molecule55","molecule59",33,42,21
"molecule55","molecule24",25,34,17
"molecule55","molecule08",26,35,19
"molecule55","molecule38",29,37,20
"molecule55","molecule12",58,72,36
"molecule55","molecule28",15,23,16
"molecule55","molecule56",5,6,3
"molecule55","molecule33",33,42,21
"molecule55","molecule27",13,21,12
"molecule55","molecule40",5,6,3
"molecule55","molecule05",33,42,21
"molecule55","molecule42",11,13,8
"molecule17","molecule18",5,6,3
"molecule17","molecule45",10,12,6
"molecule17","molecule25",10,12,6
"molecule17","molecule31",19,24,17
"molecule17","molecule22",12,16,8
"molecule17","molecule16",2,4,2
"molecule17","molecule65",4,6,6
"molecule17","molecule02",12,16,8
"molecule17","molecule32",6,10,8
"molecule17","molecule48",38,48,24
"molecule17","molecule26",12,14,10
"molecule17","molecule19",2,2,4
"molecule17","molecule14",5,6,3
"molecule17","molecule04",7,10,5
"molecule17","molecule63",43,52,27
"molecule17","molecule00",25,30,15
"molecule17","molecule39",29,37,20
"molecule17","molecule50",50,64,32
"molecule17","molecule09",7,8,7
"molecule17","molecule47",35,46,23
"molecule17","molecule21",7,10,5
"molecule17","molecule13",15,18,9
"molecule17","molecule30",14,18,14
"molecule17","molecule52",60,74,38
"molecule17","molecule23",17,20,13
"molecule17","molecule15",12,16,8
"molecule17","molecule53",9,12,9
"molecule17","molecule62",38,48,24
"molecule17","molecule49",40,50,26
"molecule17","molecule07",2,4,2
"molecule17","molecule34",9,12,9
"molecule17","molecule03",10,12,6
"molecule17","molecule10",4,6,6
"molecule17","molecule51",58,72,36
"molecule17","molecule57",45,56,29
"molecule17","molecule54",6,8,10
"molecule17","molecule64",53,66,33
"molecule17","molecule55",40,52,26
"molecule17","molecule60",9,12,9
"molecule17","molecule37",12,16,8
"molecule17","molecule41",46,56,28
"molecule17","molecule44",7,10,5
"molecule17","molecule61",24,31,17
"molecule17","molecule36",9,14,7
"molecule17","molecule35",29,36,19
"molecule17","molecule20",7,8,7
"molecule17","molecule06",5,6,3
"molecule17","molecule29",9,12,11
"molecule17","molecule46",12,14,10
"molecule17","molecule43",14,18,12
"molecule17","molecule58",6,10,8
"molecule17","molecule01",20,24,12
"molecule17","molecule66",7,8,7
"molecule17","molecule67",27,32,17
"molecule17","molecule11",19,24,13
"molecule17","molecule59",7,10,5
"molecule17","molecule24",15,18,9
"molecule17","molecule08",17,22,11
"molecule17","molecule38",14,18,12
"molecule17","molecule12",20,24,12
"molecule17","molecule28",32,38,20
"molecule17","molecule56",43,54,27
"molecule17","molecule33",7,10,5
"molecule17","molecule27",30,36,18
"molecule17","molecule40",43,54,27
"molecule17","molecule05",9,14,7
"molecule17","molecule42",48,58,30
"molecule60","molecule18",6,8,10
"molecule60","molecule45",7,8,7
"molecule60","molecule25",9,12,9
"molecule60","molecule31",22,28,14
"molecule60","molecule22",8,11,7
"molecule60","molecule16",8,11,7
"molecule60","molecule65",8,11,7
"molecule60","molecule02",17,22,11
"molecule60","molecule32",8,11,7
"molecule60","molecule48",35,44,25
"molecule60","molecule26",7,10,5
"molecule60","molecule19",7,10,5
"molecule60","molecule14",13,17,10
"molecule60","molecule04",11,13,8
"molecule60","molecule63",38,48,24
"molecule60","molecule00",30,36,18
"molecule60","molecule39",25,32,19
"molecule60","molecule50",44,55,29
"molecule60","molecule09",10,12,6
"molecule60","molecule47",30,38,22
"molecule60","molecule21",5,9,6
"molecule60","molecule13",22,28,14
"molecule60","molecule30",19,26,13
"molecule60","molecule52",51,62,31
"molecule60","molecule23",10,12,6
"molecule60","molecule15",12,17,13
"molecule60","molecule53",11,13,8
"molecule60","molecule62",35,44,25
"molecule60","molecule49",33,42,21
"molecule60","molecule07",7,8,7
"molecule60","molecule34",2,4,2
"molecule60","molecule03",16,19,11
"molecule60","molecule10",5,6,3
"molecule60","molecule51",53,64,35
"molecule60","molecule57",36,44,22
"molecule60","molecule54",5,6,3
"molecule60","molecule64",49,61,32
"molecule60","molecule55",34,43,23
"molecule60","molecule17",9,12,9
"molecule60","molecule37",7,8,7
"molecule60","molecule41",43,52,29
"molecule60","molecule44",3,5,4
"molecule60","molecule61",22,29,18
"molecule60","molecule36",3,5,4
"molecule60","molecule35",20,24,12
"molecule60","molecule20",4,6,6
"molecule60","molecule06",12,14,10
"molecule60","molecule29",14,20,10
"molecule60","molecule46",5,6,3
"molecule60","molecule43",17,22,11
"molecule60","molecule58",6,7,5
"molecule60","molecule01",25,30,15
"molecule60","molecule66",2,4,2
"molecule60","molecule67",20,24,12
"molecule60","molecule11",14,18,12
"molecule60","molecule59",2,2,4
"molecule60","molecule24",12,14,10
"molecule60","molecule08",16,20,16
"molecule60","molecule38",5,6,3
"molecule60","molecule12",27,34,17
"molecule60","molecule28",25,30,15
"molecule60","molecule56",38,46,26
"molecule60","molecule33",4,6,6
"molecule60","molecule27",27,32,19
"molecule60","molecule40",39,49,26
"molecule60","molecule05",7,11,10
"molecule60","molecule42",41,50,25
"molecule37","molecule18",7,10,5
"molecule37","molecule45",2,4,2
"molecule37","molecule25",2,4,2
"molecule37","molecule31",25,30,15
"molecule37","molecule22",2,4,2
"molecule37","molecule16",12,16,8
"molecule37","molecule65",12,16,8
"molecule37","molecule02",22,28,14
"molecule37","molecule32",10,12,6
"molecule37","molecule48",28,36,18
"molecule37","molecule26",4,6,6
"molecule37","molecule19",14,18,12
"molecule37","molecule14",17,22,11
"molecule37","molecule04",15,18,9
"molecule37","molecule63",34,43,23
"molecule37","molecule00",35,42,21
"molecule37","molecule39",19,25,14
"molecule37","molecule50",38,48,24
"molecule37","molecule09",17,20,13
"molecule37","molecule47",24,31,17
"molecule37","molecule21",7,10,5
"molecule37","molecule13",27,34,17
"molecule37","molecule30",22,28,14
"molecule37","molecule52",48,58,30
"molecule37","molecule23",7,8,7
"molecule37","molecule15",7,11,10
"molecule37","molecule53",15,18,9
"molecule37","molecule62",29,37,20
"molecule37","molecule49",29,37,20
"molecule37","molecule07",10,12,6
"molecule37","molecule34",7,8,7
"molecule37","molecule03",20,24,12
"molecule37","molecule10",12,14,10
"molecule37","molecule51",46,56,28
"molecule37","molecule57",33,40,21
"molecule37","molecule54",12,14,10
"molecule37","molecule64",43,54,27
"molecule37","molecule55",28,36,18
"molecule37","molecule17",12,16,8
"molecule37","molecule60",7,8,7
"molecule37","molecule41",36,44,22
"molecule37","molecule44",7,10,5
"molecule37","molecule61",16,22,13
"molecule37","molecule36",5,6,3
"molecule37","molecule35",17,20,13
"molecule37","molecule20",9,12,9
"molecule37","molecule06",15,18,9
"molecule37","molecule29",17,22,11
"molecule37","molecule46",4,6,6
"molecule37","molecule43",22,28,14
"molecule37","molecule58",10,12,6
"molecule37","molecule01",30,36,18
"molecule37","molecule66",9,12,9
"molecule37","molecule67",19,24,15
"molecule37","molecule11",12,15,15
"molecule37","molecule59",5,6,3
"molecule37","molecule24",5,6,3
"molecule37","molecule08",9,12,11
"molecule37","molecule38",2,2,4
"molecule37","molecule12",32,40,20
"molecule37","molecule28",22,26,16
"molecule37","molecule56",31,38,19
"molecule37","molecule33",5,6,3
"molecule37","molecule27",20,24,12
"molecule37","molecule40",33,42,21
"molecule37","molecule05",9,14,7
"molecule37","molecule42",38,46,24
"molecule41","molecule18",41,50,25
"molecule41","molecule45",36,44,22
"molecule41","molecule25",36,44,22
"molecule41","molecule31",61,74,37
"molecule41","molecule22",36,44,22
"molecule41","molecule16",46,56,28
"molecule41","molecule65",46,56,28
"molecule41","molecule02",58,72,36
"molecule41","molecule32",46,56,28
"molecule41","molecule48",10,12,6
"molecule41","molecule26",38,46,26
"molecule41","molecule19",48,58,32
"molecule41","molecule14",51,62,31
"molecule41","molecule04",51,62,31
"molecule41","molecule63",7,8,7
"molecule41","molecule00",71,86,43
"molecule41","molecule39",20,24,12
"molecule41","molecule50",4,8,4
"molecule41","molecule09",53,64,35
"molecule41","molecule47",15,18,9
"molecule41","molecule21",41,50,25
"molecule41","molecule13",61,74,37
"molecule41","molecule30",56,68,34
"molecule41","molecule52",14,18,12
"molecule41","molecule23",33,40,23
"molecule41","molecule15",39,49,26
"molecule41","molecule53",51,62,31
"molecule41","molecule62",10,12,6
"molecule41","molecule49",12,14,10
"molecule41","molecule07",46,56,28
"molecule41","molecule34",43,52,29
"molecule41","molecule03",56,68,34
"molecule41","molecule10",48,58,32
"molecule41","molecule51",12,16,8
"molecule41","molecule57",7,8,7
"molecule41","molecule54",48,58,32
"molecule41","molecule64",7,10,5
"molecule41","molecule55",10,12,6
"molecule41","molecule17",46,56,28
"molecule41","molecule60",43,52,29
"molecule41","molecule37",36,44,22
"molecule41","molecule44",41,50,25
"molecule41","molecule61",25,30,15
"molecule41","molecule36",41,50,25
"molecule41","molecule35",27,34,23
"molecule41","molecule20",43,52,29
"molecule41","molecule06",51,62,31
"molecule41","molecule29",51,62,31
"molecule41","molecule46",38,46,26
"molecule41","molecule43",56,68,34
"molecule41","molecule58",46,56,28
"molecule41","molecule01",66,80,40
"molecule41","molecule66",43,52,29
"molecule41","molecule67",27,34,23
"molecule41","molecule11",37,46,29
"molecule41","molecule59",41,50,25
"molecule41","molecule24",31,38,19
"molecule41","molecule08",34,43,23
"molecule41","molecule38",38,46,26
"molecule41","molecule12",66,80,40
"molecule41","molecule28",22,28,20
"molecule41","molecule56",5,6,3
"molecule41","molecule33",41,50,25
"molecule41","molecule27",19,25,14
"molecule41","molecule40",5,6,3
"molecule41","molecule05",43,54,27
"molecule41","molecule42",2,2,4
"molecule44","molecule18",4,6,6
"molecule44","molecule45",5,6,3
"molecule44","molecule25",7,10,5
"molecule44","molecule31",22,28,14
"molecule44","molecule22",5,6,3
"molecule44","molecule16",5,6,3
"molecule44","molecule65",5,6,3
"molecule44","molecule02",17,22,11
"molecule44","molecule32",7,10,5
"molecule44","molecule48",35,46,23
"molecule44","molecule26",8,11,7
"molecule44","molecule19",8,11,7
"molecule44","molecule14",10,12,6
"molecule44","molecule04",10,12,6
"molecule44","molecule63",39,49,26
"molecule44","molecule00",30,36,18
"molecule44","molecule39",24,31,17
"molecule44","molecule50",43,54,27
"molecule44","molecule09",13,17,10
"molecule44","molecule47",30,40,20
"molecule44","molecule21",2,4,2
"molecule44","molecule13",20,24,12
"molecule44","molecule30",17,22,11
"molecule44","molecule52",54,67,35
"molecule44","molecule23",11,13,8
"molecule44","molecule15",9,12,9
"molecule44","molecule53",10,12,6
"molecule44","molecule62",33,42,21
"molecule44","molecule49",36,47,25
"molecule44","molecule07",7,10,5
"molecule44","molecule34",5,9,6
"molecule44","molecule03",15,18,9
"molecule44","molecule10",8,11,7
"molecule44","molecule51",53,66,33
"molecule44","molecule57",39,49,26
"molecule44","molecule54",8,11,7
"molecule44","molecule64",46,56,28
"molecule44","molecule55",33,42,21
"molecule44","molecule17",7,10,5
"molecule44","molecule60",3,5,4
"molecule44","molecule37",7,10,5
"molecule44","molecule41",41,50,25
"molecule44","molecule61",21,28,16
"molecule44","molecule36",2,4,2
"molecule44","molecule35",23,29,16
"molecule44","molecule20",5,7,8
"molecule44","molecule06",12,16,8
"molecule44","molecule29",12,16,8
"molecule44","molecule46",6,7,5
"molecule44","molecule43",15,18,9
"molecule44","molecule58",5,6,3
"molecule44","molecule01",25,30,15
"molecule44","molecule66",3,5,4
"molecule44","molecule67",21,25,14
"molecule44","molecule11",17,23,16
"molecule44","molecule59",2,4,2
"molecule44","molecule24",10,12,6
"molecule44","molecule08",16,22,14
"molecule44","molecule38",8,11,7
"molecule44","molecule12",25,30,15
"molecule44","molecule28",26,31,17
"molecule44","molecule56",38,48,24
"molecule44","molecule33",4,8,4
"molecule44","molecule27",25,30,15
"molecule44","molecule40",36,44,22
"molecule44","molecule05",6,10,8
"molecule44","molecule42",42,51,27
"molecule61","molecule18",21,28,16
"molecule61","molecule45",16,22,13
"molecule61","molecule25",14,19,11
"molecule61","molecule31",36,44,22
"molecule61","molecule22",16,22,13
"molecule61","molecule16",26,34,19
"molecule61","molecule65",24,31,17
"molecule61","molecule02",33,42,21
"molecule61","molecule32",24,31,17
"molecule61","molecule48",17,22,11
"molecule61","molecule26",15,20,13
"molecule61","molecule19",25,32,19
"molecule61","molecule14",29,37,20
"molecule61","molecule04",31,40,22
"molecule61","molecule63",20,24,12
"molecule61","molecule00",46,56,28
"molecule61","molecule39",5,6,3
"molecule61","molecule50",27,34,17
"molecule61","molecule09",30,38,22
"molecule61","molecule47",12,16,8
"molecule61","molecule21",19,25,14
"molecule61","molecule13",38,48,24
"molecule61","molecule30",31,38,19
"molecule61","molecule52",37,46,23
"molecule61","molecule23",12,17,12
"molecule61","molecule15",17,24,15
"molecule61","molecule53",29,37,20
"molecule61","molecule62",15,18,9
"molecule61","molecule49",17,22,11
"molecule61","molecule07",26,34,19
"molecule61","molecule34",20,26,16
"molecule61","molecule03",34,43,23
"molecule61","molecule10",27,35,21
"molecule61","molecule51",37,46,23
"molecule61","molecule57",22,28,14
"molecule61","molecule54",25,32,19
"molecule61","molecule64",30,36,18
"molecule61","molecule55",17,22,11
"molecule61","molecule17",24,31,17
"molecule61","molecule60",22,29,18
"molecule61","molecule37",16,22,13
"molecule61","molecule41",25,30,15
"molecule61","molecule44",21,28,16
"molecule61","molecule36",21,28,16
"molecule61","molecule35",14,22,14
"molecule61","molecule20",22,29,18
"molecule61","molecule06",29,37,20
"molecule61","molecule29",28,36,18
"molecule61","molecule46",17,23,15
"molecule61","molecule43",33,42,21
"molecule61","molecule58",26,34,19
"molecule61","molecule01",43,54,27
"molecule61","molecule66",20,26,16
"molecule61","molecule67",13,19,14
"molecule61","molecule11",15,22,16
"molecule61","molecule59",21,28,16
"molecule61","molecule24",11,16,10
"molecule61","molecule08",14,20,14
"molecule61","molecule38",17,23,15
"molecule61","molecule12",41,50,25
"molecule61","molecule28",17,24,15
"molecule61","molecule56",22,28,14
"molecule61","molecule33",19,25,14
"molecule61","molecule27",16,23,13
"molecule61","molecule40",20,24,12
"molecule61","molecule05",21,29,16
"molecule61","molecule42",25,30,15
"molecule36","molecule18",6,10,8
"molecule36","molecule45",7,10,5
"molecule36","molecule25",7,10,5
"molecule36","molecule31",20,24,12
"molecule36","molecule22",5,6,3
"molecule36","molecule16",7,10,5
"molecule36","molecule65",7,10,5
"molecule36","molecule02",17,22,11
"molecule36","molecule32",5,6,3
"molecule36","molecule48",33,42,21
"molecule36","molecule26",8,11,7
"molecule36","molecule19",10,15,9
"molecule36","molecule14",12,16,8
"molecule36","molecule04",10,12,6
"molecule36","molecule63",39,49,26
"molecule36","molecule00",30,36,18
"molecule36","molecule39",24,31,17
"molecule36","molecule50",41,50,25
"molecule36","molecule09",13,17,10
"molecule36","molecule47",28,36,18
"molecule36","molecule21",2,4,2
"molecule36","molecule13",22,28,14
"molecule36","molecule30",17,22,11
"molecule36","molecule52",52,63,33
"molecule36","molecule23",11,13,8
"molecule36","molecule15",10,13,11
"molecule36","molecule53",10,12,6
"molecule36","molecule62",33,42,21
"molecule36","molecule49",34,43,23
"molecule36","molecule07",7,10,5
"molecule36","molecule34",3,5,4
"molecule36","molecule03",15,18,9
"molecule36","molecule10",8,11,7
"molecule36","molecule51",51,62,31
"molecule36","molecule57",37,45,24
"molecule36","molecule54",8,11,7
"molecule36","molecule64",46,56,28
"molecule36","molecule55",31,38,19
"molecule36","molecule17",9,14,7
"molecule36","molecule60",3,5,4
"molecule36","molecule37",5,6,3
"molecule36","molecule41",41,50,25
"molecule36","molecule44",2,4,2
"molecule36","molecule61",21,28,16
"molecule36","molecule35",21,25,14
"molecule36","molecule20",7,11,10
"molecule36","molecule06",12,16,8
"molecule36","molecule29",12,16,8
"molecule36","molecule46",8,11,7
"molecule36","molecule43",17,22,11
"molecule36","molecule58",5,6,3
"molecule36","molecule01",25,30,15
"molecule36","molecule66",5,9,6
"molecule36","molecule67",23,29,16
"molecule36","molecule11",16,20,16
"molecule36","molecule59",2,4,2
"molecule36","molecule24",10,12,6
"molecule36","molecule08",14,18,14
"molecule36","molecule38",6,7,5
"molecule36","molecule12",27,34,17
"molecule36","molecule28",26,31,17
"molecule36","molecule56",36,44,22
"molecule36","molecule33",2,4,2
"molecule36","molecule27",25,30,15
"molecule36","molecule40",36,44,22
"molecule36","molecule05",6,10,8
"molecule36","molecule42",42,51,27
"molecule35","molecule18",24,30,18
"molecule35","molecule45",19,24,15
"molecule35","molecule25",19,24,13
"molecule35","molecule31",40,48,24
"molecule35","molecule22",18,23,13
"molecule35","molecule16",28,35,19
"molecule35","molecule65",28,35,19
"molecule35","molecule02",37,46,23
"molecule35","molecule32",26,31,17
"molecule35","molecule48",17,22,17
"molecule35","molecule26",17,22,11
"molecule35","molecule19",27,34,17
"molecule35","molecule14",33,41,22
"molecule35","molecule04",31,37,20
"molecule35","molecule63",20,26,16
"molecule35","molecule00",50,60,30
"molecule35","molecule39",10,17,13
"molecule35","molecule50",27,36,21
"molecule35","molecule09",30,36,18
"molecule35","molecule47",13,19,14
"molecule35","molecule21",23,29,16
"molecule35","molecule13",42,52,26
"molecule35","molecule30",37,46,23
"molecule35","molecule52",31,38,19
"molecule35","molecule23",12,16,8
"molecule35","molecule15",19,24,15
"molecule35","molecule53",31,37,20
"molecule35","molecule62",18,25,17
"molecule35","molecule49",15,20,13
"molecule35","molecule07",27,32,19
"molecule35","molecule34",20,24,12
"molecule35","molecule03",36,43,23
"molecule35","molecule10",25,30,15
"molecule35","molecule51",35,42,27
"molecule35","molecule57",20,26,16
"molecule35","molecule54",25,30,15
"molecule35","molecule64",32,42,24
"molecule35","molecule55",18,25,17
"molecule35","molecule17",29,36,19
"molecule35","molecule60",20,24,12
"molecule35","molecule37",17,20,13
"molecule35","molecule41",27,34,23
"molecule35","molecule44",23,29,16
"molecule35","molecule61",14,22,14
"molecule35","molecule36",21,25,14
"molecule35","molecule20",22,28,14
"molecule35","molecule06",32,38,20
"molecule35","molecule29",32,40,20
"molecule35","molecule46",17,22,11
"molecule35","molecule43",37,46,23
"molecule35","molecule58",26,31,17
"molecule35","molecule01",45,54,27
"molecule35","molecule66",22,28,14
"molecule35","molecule67",2,4,2
"molecule35","molecule11",10,12,6
"molecule35","molecule59",22,26,16
"molecule35","molecule24",14,18,12
"molecule35","molecule08",14,16,14
"molecule35","molecule38",15,18,9
"molecule35","molecule12",47,58,29
"molecule35","molecule28",5,6,3
"molecule35","molecule56",22,28,20
"molecule35","molecule33",22,26,14
"molecule35","molecule27",9,10,11
"molecule35","molecule40",23,31,20
"molecule35","molecule05",23,29,16
"molecule35","molecule42",25,32,19
"molecule20","molecule18",2,2,4
"molecule20","molecule45",7,8,7
"molecule20","molecule25",9,12,9
"molecule20","molecule31",24,30,20
"molecule20","molecule22",8,11,7
"molecule20","molecule16",6,7,5
"molecule20","molecule65",10,13,11
"molecule20","molecule02",17,22,11
"molecule20","molecule32",12,17,13
"molecule20","molecule48",37,48,27
"molecule20","molecule26",7,10,5
"molecule20","molecule19",5,6,3
"molecule20","molecule14",11,13,8
"molecule20","molecule04",11,13,8
"molecule20","molecule63",38,48,24
"molecule20","molecule00",30,36,18
"molecule20","molecule39",25,32,19
"molecule20","molecule50",46,59,31
"molecule20","molecule09",10,12,6
"molecule20","molecule47",32,42,24
"molecule20","molecule21",7,11,10
"molecule20","molecule13",20,24,12
"molecule20","molecule30",19,24,17
"molecule20","molecule52",53,66,33
"molecule20","molecule23",10,12,6
"molecule20","molecule15",8,11,7
"molecule20","molecule53",15,19,14
"molecule20","molecule62",35,44,25
"molecule20","molecule49",35,46,23
"molecule20","molecule07",7,8,7
"molecule20","molecule34",6,10,8
"molecule20","molecule03",16,19,11
"molecule20","molecule10",5,6,3
"molecule20","molecule51",55,68,37
"molecule20","molecule57",38,48,24
"molecule20","molecule54",9,12,9
"molecule20","molecule64",49,61,32
"molecule20","molecule55",36,47,25
"molecule20","molecule17",7,8,7
"molecule20","molecule60",4,6,6
"molecule20","molecule37",9,12,9
"molecule20","molecule41",43,52,29
"molecule20","molecule44",5,7,8
"molecule20","molecule61",22,29,18
"molecule20","molecule36",7,11,10
"molecule20","molecule35",22,28,14
"molecule20","molecule06",12,14,10
"molecule20","molecule29",14,18,14
"molecule20","molecule46",5,6,3
"molecule20","molecule43",19,24,15
"molecule20","molecule58",10,13,11
"molecule20","molecule01",25,30,15
"molecule20","molecule66",4,6,6
"molecule20","molecule67",20,24,12
"molecule20","molecule11",12,16,8
"molecule20","molecule59",6,8,10
"molecule20","molecule24",12,14,10
"molecule20","molecule08",14,18,12
"molecule20","molecule38",7,10,5
"molecule20","molecule12",25,30,15
"molecule20","molecule28",25,30,15
"molecule20","molecule56",40,50,28
"molecule20","molecule33",8,12,12
"molecule20","molecule27",27,32,19
"molecule20","molecule40",39,49,26
"molecule20","molecule05",5,9,6
"molecule20","molecule42",41,50,25
"molecule06","molecule18",10,12,6
"molecule06","molecule45",15,18,9
"molecule06","molecule25",15,18,9
"molecule06","molecule31",14,18,14
"molecule06","molecule22",17,22,11
"molecule06","molecule16",7,10,5
"molecule06","molecule65",7,10,5
"molecule06","molecule02",7,10,5
"molecule06","molecule32",7,10,5
"molecule06","molecule48",41,50,25
"molecule06","molecule26",17,20,13
"molecule06","molecule19",7,8,7
"molecule06","molecule14",2,4,2
"molecule06","molecule04",2,4,2
"molecule06","molecule63",48,58,30
"molecule06","molecule00",20,24,12
"molecule06","molecule39",34,43,23
"molecule06","molecule50",53,66,33
"molecule06","molecule09",2,2,4
"molecule06","molecule47",38,48,24
"molecule06","molecule21",12,16,8
"molecule06","molecule13",12,16,8
"molecule06","molecule30",11,16,13
"molecule06","molecule52",63,76,39
"molecule06","molecule23",22,26,16
"molecule06","molecule15",17,22,11
"molecule06","molecule53",4,6,6
"molecule06","molecule62",43,54,27
"molecule06","molecule49",43,52,27
"molecule06","molecule07",5,6,3
"molecule06","molecule34",12,14,10
"molecule06","molecule03",5,6,3
"molecule06","molecule10",7,8,7
"molecule06","molecule51",61,74,37
"molecule06","molecule57",48,58,30
"molecule06","molecule54",7,8,7
"molecule06","molecule64",58,72,36
"molecule06","molecule55",43,54,27
"molecule06","molecule17",5,6,3
"molecule06","molecule60",12,14,10
"molecule06","molecule37",15,18,9
"molecule06","molecule41",51,62,31
"molecule06","molecule44",12,16,8
"molecule06","molecule61",29,37,20
"molecule06","molecule36",12,16,8
"molecule06","molecule35",32,38,20
"molecule06","molecule20",12,14,10
"molecule06","molecule29",6,10,10
"molecule06","molecule46",17,20,13
"molecule06","molecule43",11,16,11
"molecule06","molecule58",7,10,5
"molecule06","molecule01",15,18,9
"molecule06","molecule66",12,14,10
"molecule06","molecule67",32,38,20
"molecule06","molecule11",22,26,14
"molecule06","molecule59",10,12,6
"molecule06","molecule24",20,24,12
"molecule06","molecule08",20,24,12
"molecule06","molecule38",17,20,13
"molecule06","molecule12",17,22,11
"molecule06","molecule28",37,44,23
"molecule06","molecule56",46,56,28
"molecule06","molecule33",10,12,6
"molecule06","molecule27",35,42,21
"molecule06","molecule40",48,60,30
"molecule06","molecule05",12,16,8
"molecule06","molecule42",53,64,33
"molecule29","molecule18",14,18,14
"molecule29","molecule45",17,22,11
"molecule29","molecule25",15,18,9
"molecule29","molecule31",10,12,6
"molecule29","molecule22",15,18,9
"molecule29","molecule16",9,12,11
"molecule29","molecule65",7,10,5
"molecule29","molecule02",9,14,7
"molecule29","molecule32",7,10,5
"molecule29","molecule48",43,54,27
"molecule29","molecule26",15,18,9
"molecule29","molecule19",10,13,11
"molecule29","molecule14",5,7,8
"molecule29","molecule04",6,10,10
"molecule29","molecule63",46,56,28
"molecule29","molecule00",20,24,12
"molecule29","molecule39",31,38,19
"molecule29","molecule50",53,66,33
"molecule29","molecule09",7,11,10
"molecule29","molecule47",38,48,24
"molecule29","molecule21",10,12,6
"molecule29","molecule13",10,12,6
"molecule29","molecule30",5,6,3
"molecule29","molecule52",63,78,39
"molecule29","molecule23",20,24,12
"molecule29","molecule15",19,24,17
"molecule29","molecule53",4,8,4
"molecule29","molecule62",41,50,25
"molecule29","molecule49",43,54,27
"molecule29","molecule07",11,16,13
"molecule29","molecule34",12,16,8
"molecule29","molecule03",9,13,7
"molecule29","molecule10",11,16,13
"molecule29","molecule51",63,78,39
"molecule29","molecule57",48,60,30
"molecule29","molecule54",9,14,7
"molecule29","molecule64",56,68,34
"molecule29","molecule55",43,54,27
"molecule29","molecule17",9,12,11
"molecule29","molecule60",14,20,10
"molecule29","molecule37",17,22,11
"molecule29","molecule41",51,62,31
"molecule29","molecule44",12,16,8
"molecule29","molecule61",28,36,18
"molecule29","molecule36",12,16,8
"molecule29","molecule35",32,40,20
"molecule29","molecule20",14,18,14
"molecule29","molecule06",6,10,10
"molecule29","molecule46",17,22,11
"molecule29","molecule43",5,6,3
"molecule29","molecule58",9,14,7
"molecule29","molecule01",15,18,9
"molecule29","molecule66",12,16,8
"molecule29","molecule67",32,40,20
"molecule29","molecule11",26,34,22
"molecule29","molecule59",14,20,10
"molecule29","molecule24",20,24,12
"molecule29","molecule08",26,34,22
"molecule29","molecule38",17,22,11
"molecule29","molecule12",15,18,9
"molecule29","molecule28",35,42,21
"molecule29","molecule56",48,60,30
"molecule29","molecule33",12,16,8
"molecule29","molecule27",35,42,21
"molecule29","molecule40",46,56,28
"molecule29","molecule05",16,22,16
"molecule29","molecule42",51,62,31
"molecule46","molecule18",7,8,7
"molecule46","molecule45",2,2,4
"molecule46","molecule25",4,6,6
"molecule46","molecule31",27,34,17
